City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
307,Douentza,ML,4/22/2022 19:44,14.9951,-2.9517,91.54,11,95,5.3
308,Unhel,IN,4/22/2022 19:46,23.3333,75.5667,86.76,17,1,12.08
309,Athens,GR,4/22/2022 19:41,37.9795,23.7162,64.53,67,75,4
310,Tabou,CI,4/22/2022 19:46,4.423,-7.3528,79.16,83,20,6.15
311,Corner Brook,CA,4/22/2022 19:45,48.9667,-57.9484,41.16,97,100,6.91
312,Great Yarmouth,GB,4/22/2022 19:46,52.6083,1.7305,49.95,89,45,18.97
313,Xuddur,SO,4/22/2022 19:46,4.1213,43.8894,80.78,61,98,13.02
314,Teguise,ES,4/22/2022 19:46,29.0605,-13.564,62.82,55,20,13.8
315,Puerto Baquerizo Moreno,EC,4/22/2022 19:46,-0.9,-89.6,72.9,88,50,9.78
316,Calabozo,VE,4/22/2022 19:46,8.9242,-67.4293,91.51,39,99,1.39
317,Banda Aceh,ID,4/22/2022 19:46,5.5577,95.3222,80.53,82,49,5.41
318,San Miguel,SV,4/22/2022 19:46,13.4833,-88.1833,94.6,43,40,4.61
319,Koungou,YT,4/22/2022 19:46,-12.7336,45.2042,80.31,83,100,16.11
320,Pokhara,NP,4/22/2022 19:46,28.2333,83.9833,66.87,57,0,7.45
321,Torzhok,RU,4/22/2022 19:46,57.0436,34.9622,44.82,88,100,3.8
322,Ruangwa,TZ,4/22/2022 19:46,-10.0667,38.9333,71.33,93,100,1.63
323,Maxixe,MZ,4/22/2022 19:46,-23.8597,35.3472,71.89,77,100,2.39
324,Male,MV,4/22/2022 19:47,4.1748,73.5089,80.55,94,100,2.3
325,Virginia Beach,US,4/22/2022 19:43,36.8529,-75.978,76.05,52,40,8.05
326,Havoysund,NO,4/22/2022 19:47,70.9963,24.6622,35.83,76,100,15.41
327,Chateaudun,FR,4/22/2022 19:47,48.0833,1.3333,59.95,78,81,9.95
328,Waynesville,US,4/22/2022 19:47,35.4887,-82.9887,80.2,43,100,3
329,Tiznit,MA,4/22/2022 19:47,29.5833,-9.5,55.63,73,14,9.91
330,Tocopilla,CL,4/22/2022 19:47,-22.092,-70.1979,68.68,72,20,9.6
331,Salta,AR,4/22/2022 19:47,-24.7859,-65.4117,88.39,19,0,8.05
332,Plettenberg Bay,ZA,4/22/2022 19:47,-34.0527,23.3716,59.65,80,100,4.56
333,Gilgit,PK,4/22/2022 19:47,35.9221,74.3087,59.04,75,100,6.17
334,Takoradi,GH,4/22/2022 19:47,4.8845,-1.7554,80.74,84,37,9.8
335,Kushmurun,KZ,4/22/2022 19:47,52.4503,64.6311,38.32,44,4,7.36
336,Kosa,RU,4/22/2022 19:47,59.9445,54.9977,25.65,92,85,4.16
337,Trinidad,BO,4/22/2022 19:47,-14.8333,-64.9,87.78,70,75,8.05
338,Oranjemund,NA,4/22/2022 19:47,-28.55,16.4333,56.66,89,38,11.16
339,Oyugis,KE,4/22/2022 19:47,-0.509,34.7358,66.78,90,99,3.02
340,Riberalta,BO,4/22/2022 19:47,-10.9833,-66.1,88,66,75,18.41
341,Ustye,RU,4/22/2022 19:47,59.6304,39.736,43.3,88,100,3.89
342,Teya,RU,4/22/2022 19:44,60.3778,92.6267,32.61,94,100,5.37
343,Tamandare,BR,4/22/2022 19:47,-8.7597,-35.1047,80.67,79,26,6.62
344,Sawakin,SD,4/22/2022 19:47,19.1059,37.3321,85.19,55,75,8.23
345,Adilabad,IN,4/22/2022 19:47,19.6667,78.5333,88.84,36,98,7.05
346,Toamasina,MG,4/22/2022 19:47,-18.1667,49.3833,75.11,91,100,3.04
347,Ascona,CH,4/22/2022 19:47,46.1545,8.7733,60.75,60,75,3.44
348,Aswan,EG,4/22/2022 19:47,24.0934,32.907,87.1,7,0,4.61
349,Tyumentsevo,RU,4/22/2022 19:47,53.3224,81.498,28.99,50,74,3.31
350,Le Port,RE,4/22/2022 19:47,-20.9373,55.2919,77,87,82,9.13
351,Kapoeta,SS,4/22/2022 19:47,4.7717,33.5903,77.81,69,100,5.82
352,Matane,CA,4/22/2022 19:45,48.8286,-67.522,42.13,67,100,18.1
353,Dhidhdhoo,MV,4/22/2022 19:47,6.8833,73.1,84.13,70,100,1.19
354,Puteyets,RU,4/22/2022 19:47,65.1716,57.091,11.19,94,57,4.41
355,Moa,CU,4/22/2022 19:47,20.6569,-74.9403,79.39,72,23,14.12
356,Saint-Raymond,CA,4/22/2022 19:47,45.467,-73.6095,55.81,41,75,17.27
357,Zaragoza,ES,4/22/2022 19:47,41.6561,-0.8773,60.03,79,75,5.75
358,Merrill,US,4/22/2022 19:47,45.1805,-89.6835,48.97,66,100,14.97
359,Leh,IN,4/22/2022 19:47,34.1667,77.5833,38.57,61,69,4.52
360,Koroni,GR,4/22/2022 19:47,36.8,21.95,61.07,77,88,6.8
361,Naryan-Mar,RU,4/22/2022 19:47,67.6713,53.087,0.57,92,8,7.85
362,Marzuq,YE,4/22/2022 19:47,14.4,46.4667,70.3,50,5,5.32
363,Melilla,ES,4/22/2022 19:44,35.2937,-2.9383,62.98,59,0,0
364,Mana,GF,4/22/2022 19:47,5.6592,-53.7767,74.64,95,100,5.19
365,Tulsipur,NP,4/22/2022 19:47,28.131,82.2973,72.86,27,2,6.51
366,Eidfjord,NO,4/22/2022 19:47,60.4675,7.0719,43.92,91,30,6.17
367,Manta,EC,4/22/2022 19:47,-0.95,-80.7333,83.98,74,20,9.22
368,Krasnoborsk,RU,4/22/2022 19:47,61.5598,45.934,38.7,96,100,3.44
369,Nuuk,GL,4/22/2022 19:43,64.1835,-51.7216,34.41,100,75,2.3
370,Harper,LR,4/22/2022 19:47,4.375,-7.7169,78.51,84,21,5.82
371,Las Matas De Farfan,DO,4/22/2022 19:47,18.8731,-71.5166,79.68,61,97,2.57
372,Rawson,AR,4/22/2022 19:47,-43.3002,-65.1023,59.04,38,63,5.32
373,Honningsvag,NO,4/22/2022 19:48,70.9821,25.9704,35.35,80,75,10.36
374,Macia,MZ,4/22/2022 19:48,-25.0269,33.0989,66.29,92,90,4.18
375,Natal,BR,4/22/2022 19:43,-5.795,-35.2094,86.22,74,20,12.66
376,Bloemfontein,ZA,4/22/2022 19:48,-29.1211,26.214,58.48,82,100,1.14
377,Richards Bay,ZA,4/22/2022 19:48,-28.783,32.0377,69.26,90,85,3.38
378,Bilma,NE,4/22/2022 19:48,18.6853,12.9164,92.05,11,2,7.45
379,Mitsamiouli,KM,4/22/2022 19:48,-11.3847,43.2844,80.4,83,100,18.59
380,Beyneu,KZ,4/22/2022 19:48,45.3167,55.2,62.55,55,43,15.32
381,Paamiut,GL,4/22/2022 19:48,61.994,-49.6678,33.58,93,99,5.26
382,Conceicao Do Araguaia,BR,4/22/2022 19:48,-8.2578,-49.2647,83.32,77,100,2.33
383,Bezhanitsy,RU,4/22/2022 19:48,56.9767,29.8907,44.35,69,7,1.86
384,Namibe,AO,4/22/2022 19:48,-15.1961,12.1522,72.34,83,68,2.98
385,Aktau,KZ,4/22/2022 19:48,43.65,51.2,54.18,67,14,12.03
386,Antofagasta,CL,4/22/2022 19:48,-23.65,-70.4,63.68,76,28,8.77
387,Prado,BR,4/22/2022 19:48,-17.3411,-39.2208,78.13,71,7,7.76
388,Rio Gallegos,AR,4/22/2022 19:48,-51.6226,-69.2181,55.45,30,0,14.97
389,Sarab,IR,4/22/2022 19:49,38.6066,44.9883,60.57,35,0,4.83
390,Tanout,NE,4/22/2022 19:49,14.9709,8.8879,91,20,35,1.57
391,Luchenza,MW,4/22/2022 19:49,-16.0069,35.3095,66.99,99,74,3.76
392,Nioro,GM,4/22/2022 19:49,13.35,-15.75,91.92,22,10,11.12
393,Cap-Aux-Meules,CA,4/22/2022 19:49,47.3821,-61.8597,42.85,87,100,13.8
394,Marktheidenfeld,DE,4/22/2022 19:49,49.8442,9.6039,54.63,87,16,8.32
395,Bridgetown,BB,4/22/2022 19:46,13.1,-59.6167,86.49,51,20,17.27
396,Kalas,IN,4/22/2022 19:49,18.1667,74.8,87.31,36,94,12.06
397,Blagoveshchenka,RU,4/22/2022 19:49,52.8333,79.8667,31.01,60,8,1.66
398,Mayumba,GA,4/22/2022 19:49,-3.432,10.6554,77.97,90,100,2.93
399,Santa Fe,AR,4/22/2022 19:49,-31.6333,-60.7,60.03,86,86,5.99
400,Karasjok,NO,4/22/2022 19:49,69.4719,25.5112,30.52,92,99,4
401,Les Cayes,HT,4/22/2022 19:47,18.2,-73.75,79.48,75,64,6.06
402,Buchanan,LR,4/22/2022 19:49,5.8808,-10.0467,80.13,79,99,7.74
403,Kologriv,RU,4/22/2022 19:49,58.8275,44.3178,40.71,69,12,4.83
404,Roald,NO,4/22/2022 19:49,62.5833,6.1333,48.33,81,0,18.41
405,Farafangana,MG,4/22/2022 19:49,-22.8167,47.8333,73.85,92,100,6.04
406,Omboue,GA,4/22/2022 19:49,-1.5746,9.2618,78.53,87,100,4.85
407,Quelimane,MZ,4/22/2022 19:49,-17.8786,36.8883,80.55,89,40,3.44
408,Sisimiut,GL,4/22/2022 19:49,66.9395,-53.6735,26.96,86,100,7.99
409,Ostrow Mazowiecka,PL,4/22/2022 19:49,52.8024,21.8951,40.62,94,35,6.08
410,Dublin,US,4/22/2022 19:47,37.7021,-121.9358,62.71,62,75,9.22
411,Cherepovets,RU,4/22/2022 19:49,59.1333,37.9,44.42,70,0,0
412,Karpogory,RU,4/22/2022 19:49,64.0019,44.4451,35.44,99,100,3.76
413,Malakal,SS,4/22/2022 19:49,9.5334,31.6605,85.91,50,100,5.14
414,Jacksonville Beach,US,4/22/2022 19:49,30.2947,-81.3931,79.03,67,20,17.27
415,Camacha,PT,4/22/2022 19:49,33.0833,-16.3333,58.42,72,40,25.32
416,Jalingo,NG,4/22/2022 19:49,8.8833,11.3667,89.01,46,8,4.32
417,Visby,SE,4/22/2022 19:49,57.6409,18.296,42.82,87,8,6.91
418,Algiers,DZ,4/22/2022 19:48,36.7525,3.042,60.62,59,0,10.36
419,Chapais,CA,4/22/2022 19:49,49.7834,-74.8492,29.98,62,94,13.42
420,Padang,ID,4/22/2022 19:50,-0.9492,100.3543,79.09,84,100,3.2
421,Berbera,SO,4/22/2022 19:50,10.4396,45.0143,82.53,84,21,4.07
422,Mecca,SA,4/22/2022 19:49,21.4267,39.8261,80.83,73,12,4.68
423,Havelock,US,4/22/2022 19:50,34.8791,-76.9013,80.56,65,40,10.36
424,Vetluzhskiy,RU,4/22/2022 19:50,58.3902,45.4654,38.84,70,2,5.48
425,Maturin,VE,4/22/2022 19:50,9.75,-63.1767,88.66,45,94,7.96
426,Leshukonskoye,RU,4/22/2022 19:50,64.8989,45.7622,34.92,99,100,4.27
427,Dire,ML,4/22/2022 19:50,12.2833,-10.9667,94.19,12,100,2.42
428,Oistins,BB,4/22/2022 19:50,13.0667,-59.5333,86.09,51,20,17.27
429,Priyutnoye,RU,4/22/2022 19:50,46.1011,43.5072,45.91,78,6,10.09
430,Ballina,AU,4/22/2022 19:50,-28.8667,153.5667,66.16,89,100,11.5
431,Mitu,CO,4/22/2022 19:50,1.1983,-70.1733,84.11,58,80,3.58
432,Pasni,PK,4/22/2022 19:50,25.2631,63.471,79.32,88,0,6.76
433,Matara,LK,4/22/2022 19:50,5.9485,80.5353,78.89,84,99,4.05
434,Oni,GE,4/22/2022 19:50,42.5794,43.4425,39.85,88,6,5.03
435,Aripuana,BR,4/22/2022 19:50,-9.1667,-60.6333,80.91,83,95,3.4
436,Kinkala,CG,4/22/2022 19:50,-4.3614,14.7644,72.36,96,100,3.71
437,Mungwi,ZM,4/22/2022 19:50,-10.1732,31.3694,62.58,95,68,3.91
438,Haskovo,BG,4/22/2022 19:50,41.9403,25.5694,54.09,68,95,12.17
439,Savinskiy,RU,4/22/2022 19:50,62.9342,40.1361,35.08,82,100,9.53
440,Le Havre,FR,4/22/2022 19:46,49.4938,0.1077,55.15,82,100,10.36
441,Crotone,IT,4/22/2022 19:50,39.0851,17.1178,60.19,71,36,7.52
442,Ginda,IN,4/22/2022 19:50,30.6945,78.4932,52.57,60,0,8.55
443,Progreso,MX,4/22/2022 19:50,21.2833,-89.6667,91.11,63,0,21.18
444,Kastamonu,TR,4/22/2022 19:50,41.5,33.6667,50.67,62,8,1.41
445,Kamenka,RU,4/22/2022 19:50,51.3223,42.7678,45.3,92,96,4.68
446,Inhambane,MZ,4/22/2022 19:50,-23.865,35.3833,72.88,75,100,3.02
447,Rio Grande,BR,4/22/2022 19:50,-32.035,-52.0986,80.71,75,100,3.74
448,Tessalit,ML,4/22/2022 19:50,20.1986,1.0114,85.84,7,100,9.42
449,Jorochito,BO,4/22/2022 19:50,-18.05,-63.4333,88.12,56,0,13.44
450,Kirkenaer,NO,4/22/2022 19:50,60.4564,12.0582,48.65,66,35,5.46
451,Olafsvik,IS,4/22/2022 19:50,64.8945,-23.7142,46.24,83,92,8.41
452,Zyryanovsk,KZ,4/22/2022 19:50,49.7386,84.2719,34,78,27,1.28
453,Unirea,RO,4/22/2022 19:50,44.15,23.1833,54.84,89,6,10.8
454,Kalmunai,LK,4/22/2022 19:50,7.4167,81.8167,78.57,85,73,5.19
455,Kulhudhuffushi,MV,4/22/2022 19:50,6.6221,73.07,83.77,71,100,0.98
456,Lagos,NG,4/22/2022 19:50,6.5833,3.75,82.72,83,100,3.76
457,Marevo,RU,4/22/2022 19:50,57.3146,32.0804,44.11,81,17,3.2
458,Umba,RU,4/22/2022 19:50,66.6871,34.3429,33.94,96,97,7.2
459,Porbandar,IN,4/22/2022 19:50,21.6422,69.6093,81.59,71,0,11.41
460,Pielesti,RO,4/22/2022 19:50,44.3333,23.95,56.48,76,0,15.01
461,Sovetskiy,RU,4/22/2022 19:50,61.3614,63.5842,11.1,97,25,2.57
462,Grand-Santi,GF,4/22/2022 19:50,4.25,-54.3833,74.41,98,100,1.43
463,Dwarka,IN,4/22/2022 19:50,22.2394,68.9678,80.38,79,0,10.98
464,Penzance,GB,4/22/2022 19:50,50.1186,-5.5371,52.48,84,100,17.22
465,Maldonado,UY,4/22/2022 19:50,-34.6667,-54.9167,60.22,90,100,13.85
466,Krasnozerskoye,RU,4/22/2022 19:51,53.9828,79.2374,29.01,50,38,4.16
467,Shelburne,CA,4/22/2022 19:51,44.0787,-80.2041,57.76,56,87,4.03
468,Southbury,US,4/22/2022 19:51,41.4815,-73.2132,65.82,34,0,13.2
469,Maceio,BR,4/22/2022 19:49,-9.6658,-35.7353,83.64,74,40,11.5
470,Bjelovar,HR,4/22/2022 19:51,45.8986,16.8489,48.04,98,97,4.81
471,Kapuskasing,CA,4/22/2022 19:47,49.4169,-82.4331,42.8,24,40,6.91
472,Coruripe,BR,4/22/2022 19:51,-10.1256,-36.1756,81.01,74,6,7.76
473,Marsa Matruh,EG,4/22/2022 19:51,31.3525,27.2453,61,77,0,9.22
474,Kilindoni,TZ,4/22/2022 19:51,-7.9139,39.6668,81.72,74,99,6.11
475,Safranbolu,TR,4/22/2022 19:51,41.2508,32.6942,55.29,64,11,2.42
476,Olesno,PL,4/22/2022 19:51,50.877,18.4209,42.75,79,100,8.77
477,Salekhard,RU,4/22/2022 19:51,66.53,66.6019,-3.57,99,100,2.13
478,Ugoofaaru,MV,4/22/2022 19:51,5.6667,73,83.77,72,100,3.6
479,Bombay,IN,4/22/2022 19:47,19.0144,72.8479,87.78,62,74,3.44
480,Sharqpur,PK,4/22/2022 19:51,31.4633,74.1,82.53,25,0,4.9
481,Starokostyantyniv,UA,4/22/2022 19:51,49.7576,27.2034,44.76,90,100,5.88
482,Thompson,CA,4/22/2022 19:51,55.7435,-97.8558,42.96,26,20,4.61
483,Matadi,CD,4/22/2022 19:51,-5.8167,13.45,77.52,92,76,3.13
484,Clarksburg,US,4/22/2022 19:51,39.2807,-80.3445,73.92,36,0,5.75
485,Pleshanovo,RU,4/22/2022 19:51,52.8333,53.4833,46.94,76,58,9.15
486,Puerto Escondido,MX,4/22/2022 19:51,15.85,-97.0667,86.85,60,28,8.48
487,El Rosario,MX,4/22/2022 19:51,24.2556,-107.1828,86.11,38,0,12.73
488,Gao,ML,4/22/2022 19:51,16.6362,1.637,90.86,10,100,10.49
489,Gashua,NG,4/22/2022 19:51,12.871,11.0482,92.88,11,98,5.86
490,Igurusi,TZ,4/22/2022 19:51,-8.85,33.85,65.64,91,61,2.84
491,Kontagora,NG,4/22/2022 19:51,10.3999,5.4695,90.14,39,99,3.09
492,Corinto,GR,4/22/2022 19:51,37.9407,22.9573,62.42,77,94,4.94
493,Dudinka,RU,4/22/2022 19:51,69.4058,86.1778,-5.53,100,95,5.3
494,Koulikoro,ML,4/22/2022 19:51,14,-7.75,91.67,11,100,9.19
495,Thunder Bay,CA,4/22/2022 19:50,48.4001,-89.3168,38.28,78,100,14.97
496,Araguacu,BR,4/22/2022 19:51,-12.9306,-49.8264,85.46,65,100,2.28
497,Svetlyy,RU,4/22/2022 19:51,54.675,20.1347,46.45,77,59,6.78
498,Wajir,KE,4/22/2022 19:51,1.7471,40.0573,80.38,75,100,4.92
499,Liverpool,GB,4/22/2022 19:51,53.4106,-2.9779,55.35,59,20,17.27
500,Banyo,CM,4/22/2022 19:51,6.75,11.8167,73.45,69,100,0.87
501,Weligama,LK,4/22/2022 19:51,5.9667,80.4167,79.5,82,100,3.85
502,Nikolo-Pavlovskoye,RU,4/22/2022 19:51,57.7831,60.0578,27.25,75,57,3.62
503,Madarounfa,NE,4/22/2022 19:51,13.3087,7.156,98.01,19,52,6.08
504,Tara,RU,4/22/2022 19:51,56.8944,74.371,23.43,70,99,7.63
505,Formosa,AR,4/22/2022 19:51,-26.1775,-58.1781,84.18,65,20,5.75
506,Porto Novo,BJ,4/22/2022 19:51,6.4965,2.6036,84.02,79,100,9.82
507,Toccoa,US,4/22/2022 19:51,34.5773,-83.3324,84.63,41,0,0
508,El Paso,US,4/22/2022 19:49,31.8001,-106.2005,87.69,9,0,20.71
509,Ferma,RU,4/22/2022 19:51,57.9016,56.3064,26.73,68,0,6.71
510,Mokhotlong,LS,4/22/2022 19:51,-29.2894,29.0675,53.67,75,100,1.36
511,Tsabong,BW,4/22/2022 19:51,-26.0217,22.401,71.38,50,97,7.36
512,Otjimbingwe,NA,4/22/2022 19:51,-22.35,16.1333,72.19,38,6,5.7
513,Yermish,RU,4/22/2022 19:51,54.7678,42.2711,42.28,81,42,5.77
514,Kalmar,SE,4/22/2022 19:51,56.6616,16.3616,42.15,93,5,5.99
515,Nata,PA,4/22/2022 19:52,8.3333,-80.5167,85.87,61,98,10.02
516,Kosh-Agach,RU,4/22/2022 19:52,50,88.6667,25.59,68,40,3.91
517,Trairi,BR,4/22/2022 19:52,-3.2778,-39.2689,79.59,84,62,7.38
518,Krasnoarmeyskiy,RU,4/22/2022 19:52,47.0114,42.2072,44.87,90,33,12.55
519,Baykalovo,RU,4/22/2022 19:52,57.3981,63.7684,26.89,73,27,4.21
520,Kangaatsiaq,GL,4/22/2022 19:52,68.3065,-53.4641,19.74,80,100,5.14
521,Conde,BR,4/22/2022 19:50,-7.2597,-34.9075,83.66,74,40,11.5
522,Maltahohe,NA,4/22/2022 19:52,-24.8333,16.9833,68.79,32,70,8.1
523,Katsina,NG,4/22/2022 19:52,12.9894,7.6006,95.59,22,85,5.32
524,Oktyabrskiy,RU,4/22/2022 19:52,54.4815,53.471,37.9,67,0,6.13
525,Pohrebyshche,UA,4/22/2022 19:52,49.4864,29.2636,48.49,81,87,16.53
526,Lobito,AO,4/22/2022 19:52,-12.3481,13.5456,76.66,87,61,1.97
527,Baijiantan,CN,4/22/2022 19:52,45.6333,85.1833,65.28,36,93,8.19
528,Binga,ZW,4/22/2022 19:52,-17.6203,27.3414,68.31,83,2,2.33
529,Lerwick,GB,4/22/2022 19:52,60.1545,-1.1494,44.6,85,44,20.62
530,Phalaborwa,ZA,4/22/2022 19:52,-23.943,31.1411,69.08,72,40,4.16
531,Coihaique,CL,4/22/2022 19:52,-45.5752,-72.0662,46.35,87,100,4.61
532,Lochgilphead,GB,4/22/2022 19:52,56.038,-5.4321,50.31,65,75,7.76
533,Turayf,SA,4/22/2022 19:52,31.6725,38.6637,73.65,23,0,11.5
534,Zaysan,KZ,4/22/2022 19:52,47.4667,84.8667,42.35,77,78,2.44
535,Oksfjord,NO,4/22/2022 19:52,70.2396,22.3479,37.47,93,100,6.91
536,Senanga,ZM,4/22/2022 19:52,-16.1167,23.2667,69.04,59,100,5.17
537,Grand-Lahou,CI,4/22/2022 19:52,5.1367,-5.0242,80.33,83,71,9.8
538,Muros,ES,4/22/2022 19:48,42.7762,-9.0603,50.16,84,100,5.14
539,Peterhead,GB,4/22/2022 19:52,57.5058,-1.7981,50.4,79,0,9.66
540,Bredy,RU,4/22/2022 19:52,52.4153,60.3411,40.46,44,29,7.23
541,Sfantu Gheorghe,RO,4/22/2022 19:53,45.8667,25.7833,52.93,92,68,4.52
542,Kasese,UG,4/22/2022 19:53,0.1833,30.0833,67.23,91,100,3.42
543,Sambalpur,IN,4/22/2022 19:53,21.45,83.9667,82.26,34,0,1.01
544,Coihueco,CL,4/22/2022 19:53,-36.6167,-71.8333,54.34,100,100,11.5
545,Los Algarrobos,PA,4/22/2022 19:53,8.5,-82.4333,84.61,66,40,10.36
546,Taltal,CL,4/22/2022 19:50,-25.4,-70.4833,66.99,75,25,6.73
547,Esna,EG,4/22/2022 19:53,25.2934,32.554,80.62,11,85,11.99
548,Campobasso,IT,4/22/2022 19:53,41.6333,14.5833,53.94,91,98,3.98
549,Sarwar,IN,4/22/2022 19:53,26.0667,75,84.4,13,38,9.42
550,Wagar,SD,4/22/2022 19:53,16.1525,36.2032,89.44,39,3,17.49
551,Constitucion,CL,4/22/2022 19:50,-35.3333,-72.4167,57.36,93,99,2.66
552,Moquegua,PE,4/22/2022 19:53,-17.1956,-70.9353,72.75,41,4,8.34
553,Pinega,RU,4/22/2022 19:53,64.7001,43.3936,34.79,99,100,4.56
554,Boa Vista,BR,4/22/2022 19:53,2.8197,-60.6733,85.98,62,40,8.05
555,Izmit,TR,4/22/2022 19:53,40.7669,29.9169,61.47,62,70,3.8
556,Kemin,KG,4/22/2022 19:53,42.7846,75.6892,54.23,82,54,4.99
557,Kuzhithurai,IN,4/22/2022 19:53,8.3167,77.1833,80.28,85,100,1.77
558,Yafran,LY,4/22/2022 19:53,32.0633,12.5286,60.3,41,0,5.39
559,Matay,EG,4/22/2022 19:53,28.419,30.7792,70.72,34,0,9.82
560,Arlit,NE,4/22/2022 19:53,18.7369,7.3853,89.91,9,3,9.64
561,Villaviciosa,ES,4/22/2022 19:54,43.4813,-5.4357,53.17,91,100,2.28
562,Kem,RU,4/22/2022 19:54,64.9555,34.5793,34.29,92,47,9.53
563,Hornepayne,CA,4/22/2022 19:54,49.2138,-84.7705,39.85,61,99,5.19
564,Harlingen,US,4/22/2022 19:54,26.1906,-97.6961,89.06,44,0,21.79
565,Bukama,CD,4/22/2022 19:54,-9.2,25.85,69.82,93,19,1.54
566,Road Town,VG,4/22/2022 19:54,18.4167,-64.6167,78.84,78,40,5.75
567,Dekernes,EG,4/22/2022 19:54,31.0876,31.595,57,86,94,5.97
